1369	704
1575	705
2	706
3200	707
824	708
701	709
155	710
1853	711
61	712
4176	713
415	714
191	715
1879	716
167	717
4806	718
395	719
4471	720
167	721
127	722
1380	723
122	724
3286	725
2179	726
89	727
155	728
263	729
5516	730
2405	731
281	732
4122	733
39	734
89	735
40	736
39	737
39	738
4177	739
39	740
2405	741
1238	742
5768	743
2563	744
2688	745
3907	746
387	747
5049	748
5629	749
1617	750
10	751
1140	752
582	753
16	754
21	755
3907	756
4568	757
9	758
4534	759
564	760
3888	761
2197	762
176	763
1785	764
4927	765
176	766
582	767
176	768
1542	769
1227	770
2	771
3907	772
1257	773
1785	774
5156	775
3907	776
742	777
3907	778
40	779
406	780
197	781
4194	782
476	783
500	784
755	785
561	786
578	787
387	788
4572	789
256	790
1401	791
127	792
2914	793
5428	794
245	795
62	796
2974	797
2615	798
62	799
4814	800
4249	801
2467	802
409	803
204	804
1036	805
3446	806
1259	807
62	808
533	809
1504	810
40	811
618	812
9	813
409	814
664	815
1007	816
2986	817
387	818
62	819
2869	820
618	821
1472	822
62	823
62	824
1	825
1618	826
250	827
95	828
3541	829
204	830
99	831
62	832
2260	833
2869	834
4028	835
1626	836
671	837
1626	838
1806	839
188	840
99	841
359	842
1038	843
99	844
62	845
1626	846
127	847
1	848
3541	849
191	850
862	851
755	852
62	853
367	854
5516	855
3789	856
303	857
1146	858
16	859
16	860
121	861
1853	862
62	863
1877	864
3381	865
561	866
1	867
2315	868
6419	869
2534	870
222	871
2308	872
1	873
1643	874
7023	875
5816	876
2426	877
225	878
807	879
1	880
1	881
1010	882
1	883
1	884
9	885
62	886
62	887
955	888
451	889
264	890
1	891
521	892
62	893
655	894
3675	895
1	896
582	897
973	898
3446	899
3609	900
1	901
1979	902
387	903
249	904
807	905
2467	906
1010	907
159	908
62	909
159	910
256	911
1979	912
1823	913
1038	914
264	915
2659	916
62	917
16	918
1	919
1	920
1	921
225	922
955	923
3759	924
1	925
1068	926
1	927
3859	928
1	929
16	930
62	931
2553	932
664	933
2315	934
3322	935
99	936
378	937
387	938
191	939
409	940
3594	941
2405	942
1264	943
3699	944
62	945
2197	946
578	947
6350	948
64	949
2986	950
1	951
62	952
2627	953
256	954
807	955
4465	956
256	957
225	958
1384	959
3147	960
942	961
4465	962
1	963
378	964
1	965
806	966
378	967
6419	968
62	969
2371	970
4511	971
2553	972
701	973
3280	974
807	975
1879	976
62	977
2405	978
685	979
1349	980
191	981
578	982
1760	983
738	984
1038	985
3322	986
283	987
1038	988
807	989
24	990
188	991
3889	992
492	993
664	994
3280	995
74	996
671	997
105	998
423	999
378	1000
1	1001
251	1002
62	1003
74	1004
4647	1005
1	1006
2553	1007
1	1008
655	1009
1	1010
578	1011
4840	1012
122	1013
264	1014
1	1015
4647	1016
378	1017
549	1018
5753	1019
40	1020
1305	1021
4994	1022
16	1023
1	1024
3399	1025
1	1026
1	1027
3160	1028
492	1029
755	1030
601	1031
6389	1032
2	1033
1	1034
1	1035
62	1036
183	1037
973	1038
488	1039
3126	1040
549	1041
35	1042
549	1043
2993	1044
2778	1045
1617	1046
2322	1047
488	1048
1029	1049
105	1050
279	1051
2945	1052
637	1053
350	1054
4563	1055
264	1056
249	1057
1708	1058
299	1059
74	1060
256	1061
601	1062
1752	1063
1305	1064
2	1065
225	1066
10	1067
1617	1068
223	1069
3381	1070
3126	1071
10	1072
6	1073
601	1074
423	1075
1803	1076
264	1077
140	1078
62	1079
1716	1080
1879	1081
1797	1082
1305	1083
5617	1084
973	1085
2918	1086
440	1087
4902	1088
1803	1089
655	1090
177	1091
359	1092
440	1093
249	1094
1808	1095
1	1096
349	1097
120	1098
5476	1099
1797	1100
973	1101
256	1102
256	1103
492	1104
669	1105
1803	1106
62	1107
5753	1108
3240	1109
120	1110
3126	1111
492	1112
1520	1113
3886	1114
3020	1115
4929	1116
4553	1117
572	1118
420	1119
2946	1120
4088	1121
637	1122
1752	1123
1854	1124
4553	1125
914	1126
1145	1127
16	1128
2778	1129
601	1130
1289	1131
4523	1132
64	1133
291	1134
4902	1135
5506	1136
488	1137
1	1138
24	1139
1475	1140
420	1141
105	1142
973	1143
469	1144
488	1145
1145	1146
2884	1147
264	1148
90	1149
10	1150
2403	1151
669	1152
488	1153
453	1154
1	1155
1430	1156
198	1157
1089	1158
62	1159
409	1160
621	1161
1275	1162
90	1163
1752	1164
973	1165
349	1166
1384	1167
420	1168
3835	1169
6	1170
641	1171
329	1172
3415	1173
2260	1174
256	1175
310	1176
440	1177
1402	1178
601	1179
264	1180
1127	1181
1	1182
10	1183
879	1184
2640	1185
945	1186
90	1187
1402	1188
440	1189
420	1190
802	1191
420	1192
5121	1193
3835	1194
3835	1195
304	1196
196	1197
847	1198
1275	1199
1752	1200
90	1201
6390	1202
655	1203
637	1204
64	1205
5688	1206
1309	1207
340	1208
2194	1209
916	1210
459	1211
6628	1212
1973	1213
1384	1214
6319	1215
1143	1216
129	1217
196	1218
1620	1219
453	1220
4185	1221
2918	1222
91	1223
225	1224
105	1225
440	1226
973	1227
4950	1228
192	1229
33	1230
3552	1231
4314	1232
9	1233
609	1234
609	1235
340	1236
780	1237
1384	1238
1275	1239
295	1240
64	1241
310	1242
3381	1243
303	1244
74	1245
71	1246
111	1247
4891	1248
450	1249
440	1250
601	1251
601	1252
2266	1253
1209	1254
1058	1255
1444	1256
4933	1257
249	1258
601	1259
355	1260
6	1261
4570	1262
1145	1263
1852	1264
1979	1265
2116	1266
1377	1267
5244	1268
6390	1269
71	1270
2388	1271
70	1272
1239	1273
450	1274
2708	1275
1010	1276
780	1277
156	1278
1839	1279
487	1280
196	1281
62	1282
7517	1283
904	1284
457	1285
10	1286
1299	1287
70	1288
73	1289
2708	1290
1015	1291
129	1292
1791	1293
90	1294
2	1295
755	1296
913	1297
90	1298
1020	1299
116	1300
3889	1301
105	1302
70	1303
1402	1304
1973	1305
71	1306
6105	1307
450	1308
6	1309
4	1310
70	1311
1850	1312
152	1313
1877	1314
3020	1315
2674	1316
1299	1317
6	1318
292	1319
188	1320
451	1321
916	1322
70	1323
4570	1324
4	1325
5117	1326
6	1327
7	1328
128	1329
227	1330
156	1331
488	1332
227	1333
1239	1334
116	1335
24	1336
362	1337
832	1338
355	1339
191	1340
183	1341
747	1342
70	1343
810	1344
4975	1345
6173	1346
4930	1347
4975	1348
606	1349
664	1350
1100	1351
2165	1352
916	1353
245	1354
74	1355
655	1356
256	1357
810	1358
70	1359
256	1360
2355	1361
1647	1362
1450	1363
6	1364
6	1365
71	1366
2	1367
2	1368
2	1369
2	1370
4394	1371
420	1372
973	1373
347	1374
2955	1375
155	1376
71	1377
70	1378
355	1379
74	1380
4624	1381
2332	1382
1299	1383
2980	1384
70	1385
310	1386
459	1387
1531	1388
362	1389
1186	1390
802	1391
4586	1392
6	1393
3197	1394
4	1395
310	1396
3370	1397
71	1398
233	1399
70	1400
1764	1401
1402	1402
227	1403
74	1404
24	1405
116	1406
16	1407
152	1408
156	1409
826	1410
904	1411
336	1412
913	1413
1186	1414
71	1415
71	1416
451	1417
1897	1418
502	1419
4124	1420
251	1421
7	1422
5681	1423
4171	1424
115	1425
1991	1426
3410	1427
52	1428
1320	1429
1260	1430
1598	1431
378	1432
321	1433
1397	1434
1142	1435
1774	1436
547	1437
2949	1438
619	1439
1043	1440
148	1441
177	1442
195	1443
193	1444
167	1445
2177	1446
921	1447
421	1448
5684	1449
2057	1450
5792	1451
164	1452
2260	1453
227	1454
5322	1455
156	1456
1973	1457
279	1458
74	1459
853	1460
6388	1461
233	1462
183	1463
2	1464
2	1465
420	1466
1708	1467
2922	1468
913	1469
1475	1470
279	1471
1253	1472
572	1473
347	1474
1815	1475
90	1476
4471	1477
2048	1478
6	1479
916	1480
2056	1481
2003	1482
487	1483
1245	1484
776	1485
245	1486
524	1487
3281	1488
973	1489
1573	1490
152	1491
1531	1492
227	1493
4680	1494
2688	1495
2465	1496
336	1497
746	1498
230	1499
1299	1500
669	1501
307	1502
359	1503
676	1504
4523	1505
307	1506
2388	1507
29	1508
1402	1509
3337	1510
440	1511
70	1512
70	1513
3769	1514
362	1515
6716	1516
3399	1517
1383	1518
904	1519
2452	1520
904	1521
59	1522
343	1523
70	1524
312	1525
323	1526
1765	1527
312	1528
156	1529
264	1530
689	1531
3281	1532
15	1533
197	1534
3379	1535
271	1536
5783	1537
6481	1538
3336	1539
198	1540
59	1541
1186	1542
4891	1543
355	1544
487	1545
71	1546
746	1547
603	1548
3185	1549
3457	1550
5428	1551
233	1552
946	1553
802	1554
333	1555
109	1556
2635	1557
156	1558
805	1559
578	1560
2116	1561
5952	1562
183	1563
2358	1564
191	1565
616	1566
45	1567
71	1568
6738	1569
2388	1570
659	1571
1752	1572
4	1573
1444	1574
1852	1575
1680	1576
1764	1577
279	1578
70	1579
453	1580
1854	1581
3667	1582
2260	1583
233	1584
4	1585
156	1586
10	1587
3170	1588
3973	1589
2450	1590
279	1591
5910	1592
1854	1593
4523	1594
1254	1595
76	1596
362	1597
1131	1598
945	1599
470	1600
885	1601
1475	1602
183	1603
10	1604
1475	1605
519	1606
2053	1607
3692	1608
89	1609
269	1610
196	1611
10	1612
440	1613
640	1614
310	1615
4949	1616
2452	1617
225	1618
336	1619
689	1620
2266	1621
519	1622
853	1623
1702	1624
947	1625
10	1626
606	1627
33	1628
269	1629
575	1630
945	1631
5422	1632
488	1633
183	1634
2299	1635
637	1636
1215	1637
715	1638
440	1639
533	1640
279	1641
533	1642
183	1643
562	1644
973	1645
2251	1646
13	1647
283	1648
1215	1649
6099	1650
848	1651
1870	1652
533	1653
318	1654
196	1655
444	1656
316	1657
451	1658
295	1659
3277	1660
70	1661
5731	1662
70	1663
4314	1664
204	1665
731	1666
173	1667
2642	1668
156	1669
156	1670
715	1671
746	1672
97	1673
4026	1674
669	1675
746	1676
183	1677
109	1678
537	1679
1299	1680
424	1681
90	1682
310	1683
656	1684
269	1685
3	1686
440	1687
4144	1688
362	1689
35	1690
15	1691
755	1692
253	1693
1262	1694
3249	1695
758	1696
315	1697
885	1698
898	1699
879	1700
3766	1701
230	1702
227	1703
1356	1704
3281	1705
4738	1706
181	1707
362	1708
90	1709
1215	1710
810	1711
76	1712
4525	1713
10	1714
295	1715
2081	1716
1811	1717
780	1718
310	1719
2251	1720
2271	1721
1968	1722
2799	1723
90	1724
45	1725
746	1726
2909	1727
3762	1728
10	1729
1725	1730
487	1731
2909	1732
2908	1733
10	1734
362	1735
537	1736
13	1737
295	1738
10	1739
227	1740
898	1741
1094	1742
26	1743
502	1744
4	1745
4	1746
487	1747
3277	1748
637	1749
1299	1750
156	1751
10	1752
1974	1753
4720	1754
519	1755
1464	1756
1299	1757
271	1758
10	1759
2251	1760
715	1761
2	1762
201	1763
1464	1764
1063	1765
59	1766
16	1767
438	1768
438	1769
2515	1770
4469	1771
1870	1772
1233	1773
5622	1774
10	1775
1622	1776
537	1777
13	1778
502	1779
936	1780
746	1781
76	1782
183	1783
472	1784
10	1785
853	1786
715	1787
269	1788
424	1789
383	1790
1262	1791
2260	1792
4365	1793
519	1794
1122	1795
1238	1796
10	1797
4907	1798
533	1799
1383	1800
5	1801
3	1802
453	1803
2799	1804
3362	1805
4949	1806
4	1807
10	1808
450	1809
2794	1810
3297	1811
347	1812
1444	1813
502	1814
1444	1815
578	1816
523	1817
424	1818
3737	1819
233	1820
2358	1821
134	1822
3176	1823
4	1824
1852	1825
3381	1826
4	1827
323	1828
417	1829
272	1830
362	1831
1253	1832
204	1833
3825	1834
1815	1835
2111	1836
4	1837
936	1838
2053	1839
26	1840
3355	1841
2587	1842
1193	1843
4447	1844
811	1845
1968	1846
333	1847
912	1848
3705	1849
575	1850
3978	1851
2358	1852
819	1853
4015	1854
227	1855
945	1856
945	1857
3	1858
129	1859
444	1860
13	1861
13	1862
325	1863
4245	1864
172	1865
1154	1866
883	1867
424	1868
7032	1869
715	1870
2995	1871
4	1872
383	1873
3297	1874
5436	1875
269	1876
942	1877
1402	1878
2996	1879
853	1880
1464	1881
3515	1882
1215	1883
746	1884
1140	1885
4515	1886
6542	1887
3282	1888
662	1889
2	1890
793	1891
71	1892
811	1893
1014	1894
1014	1895
13	1896
4	1897
4268	1898
5	1899
264	1900
13	1901
4	1902
271	1903
4312	1904
537	1905
13	1906
2117	1907
883	1908
4	1909
4926	1910
424	1911
3653	1912
11	1913
855	1914
3737	1915
2053	1916
1122	1917
1342	1918
502	1919
744	1920
4365	1921
15	1922
4	1923
662	1924
434	1925
90	1926
152	1927
2924	1928
2155	1929
1063	1930
2788	1931
16	1932
13	1933
13	1934
1299	1935
335	1936
537	1937
444	1938
13	1939
3362	1940
470	1941
347	1942
627	1943
335	1944
312	1945
502	1946
227	1947
3275	1948
13	1949
793	1950
879	1951
97	1952
830	1953
885	1954
830	1955
2887	1956
3265	1957
3653	1958
312	1959
219	1960
5	1961
233	1962
4	1963
537	1964
13	1965
3381	1966
347	1967
1253	1968
523	1969
5	1970
333	1971
1280	1972
1815	1973
323	1974
1342	1975
227	1976
2914	1977
2582	1978
2476	1979
776	1980
653	1981
1186	1982
2037	1983
312	1984
753	1985
1536	1986
6327	1987
616	1988
4	1989
1375	1990
1705	1991
741	1992
196	1993
491	1994
172	1995
656	1996
853	1997
912	1998
843	1999
1509	2000
109	2001
227	2002
316	2003
230	2004
4	2005
3978	2006
2	2007
1001	2008
223	2009
1568	2010
245	2011
26	2012
3737	2013
810	2014
1691	2015
5251	2016
715	2017
1339	2018
773	2019
537	2020
502	2021
1342	2022
737	2023
853	2024
1063	2025
7199	2026
5345	2027
5528	2028
898	2029
3692	2030
2750	2031
3033	2032
4021	2033
3318	2034
2520	2035
1522	2036
537	2037
16	2038
4021	2039
853	2040
4576	2041
5928	2042
1041	2043
1963	2044
3	2045
424	2046
5793	2047
936	2048
832	2049
4727	2050
227	2051
3	2052
3435	2053
733	2054
488	2055
3962	2056
26	2057
3730	2058
16	2059
1460	2060
201	2061
2717	2062
3277	2063
587	2064
2476	2065
660	2066
3534	2067
803	2068
346	2069
201	2070
947	2071
912	2072
314	2073
2505	2074
4	2075
1016	2076
11	2077
1721	2078
550	2079
3	2080
4515	2081
4	2082
3	2083
3	2084
230	2085
15	2086
26	2087
1528	2088
4615	2089
3737	2090
1070	2091
3056	2092
1999	2093
1290	2094
3327	2095
2138	2096
4553	2097
4639	2098
900	2099
2362	2100
3172	2101
3876	2102
4029	2103
3408	2104
535	2105
1253	2106
535	2107
1460	2108
951	2109
3688	2110
625	2111
1522	2112
3435	2113
16	2114
3247	2115
1963	2116
389	2117
159	2118
1010	2119
315	2120
1901	2121
1536	2122
3362	2123
2484	2124
1015	2125
898	2126
417	2127
219	2128
3058	2129
2299	2130
2750	2131
1963	2132
4776	2133
2750	2134
314	2135
1897	2136
2779	2137
16	2138
2060	2139
3846	2140
4995	2141
762	2142
4806	2143
819	2144
45	2145
352	2146
2476	2147
4124	2148
622	2149
45	2150
71	2151
2321	2152
3889	2153
389	2154
811	2155
352	2156
2246	2157
201	2158
3	2159
113	2160
90	2161
444	2162
2046	2163
15	2164
76	2165
753	2166
3053	2167
2358	2168
97	2169
2438	2170
1158	2171
26	2172
898	2173
1708	2174
3189	2175
117	2176
412	2177
1977	2178
2311	2179
3523	2180
843	2181
1063	2182
1059	2183
335	2184
4562	2185
2275	2186
15	2187
2230	2188
3357	2189
1269	2190
2994	2191
3505	2192
295	2193
2075	2194
140	2195
404	2196
773	2197
502	2198
198	2199
7411	2200
247	2201
212	2202
1111	2203
2069	2204
3337	2205
2887	2206
1536	2207
64	2208
2052	2209
15	2210
1695	2211
453	2212
994	2213
4925	2214
1029	2215
3707	2216
5565	2217
63	2218
462	2219
433	2220
5940	2221
1111	2222
196	2223
329	2224
2545	2225
3408	2226
627	2227
2285	2228
3619	2229
853	2230
198	2231
4198	2232
1029	2233
811	2234
2329	2235
2475	2236
433	2237
389	2238
196	2239
45	2240
444	2241
196	2242
731	2243
2060	2244
196	2245
606	2246
912	2247
912	2248
323	2249
1538	2250
438	2251
16	2252
2345	2253
64	2254
5294	2255
433	2256
1398	2257
606	2258
201	2259
3730	2260
4782	2261
2529	2262
3705	2263
1811	2264
1452	2265
3701	2266
2465	2267
4102	2268
3912	2269
773	2270
1284	2271
70	2272
422	2273
24	2274
301	2275
63	2276
2058	2277
295	2278
1387	2279
730	2280
383	2281
1501	2282
4131	2283
433	2284
519	2285
1709	2286
211	2287
5	2288
1852	2289
3961	2290
2	2291
1788	2292
5817	2293
375	2294
2467	2295
4021	2296
4253	2297
1675	2298
206	2299
2640	2300
3209	2301
1041	2302
1702	2303
4347	2304
1509	2305
2592	2306
2052	2307
2017	2308
814	2309
2442	2310
15	2311
64	2312
431	2313
1172	2314
1622	2315
3350	2316
4080	2317
1172	2318
4021	2319
5	2320
1172	2321
26	2322
117	2323
2	2324
1948	2325
63	2326
2476	2327
1079	2328
2111	2329
762	2330
219	2331
496	2332
3915	2333
491	2334
6751	2335
3	2336
431	2337
1008	2338
1963	2339
627	2340
1068	2341
219	2342
622	2343
2060	2344
1063	2345
1963	2346
811	2347
5086	2348
340	2349
4925	2350
866	2351
656	2352
515	2353
173	2354
566	2355
1870	2356
417	2357
3280	2358
2484	2359
1058	2360
129	2361
3565	2362
1050	2363
4321	2364
438	2365
726	2366
45	2367
271	2368
716	2369
627	2370
1750	2371
76	2372
26	2373
994	2374
533	2375
533	2376
698	2377
2516	2378
2122	2379
2881	2380
5	2381
2794	2382
656	2383
230	2384
76	2385
667	2386
956	2387
26	2388
1120	2389
201	2390
1610	2391
853	2392
181	2393
312	2394
535	2395
2060	2396
196	2397
730	2398
9	2399
2529	2400
5457	2401
3021	2402
412	2403
1586	2404
1035	2405
2145	2406
230	2407
572	2408
5	2409
5	2410
277	2411
3423	2412
2060	2413
1190	2414
2841	2415
2301	2416
3745	2417
2015	2418
753	2419
3	2420
5823	2421
2066	2422
1231	2423
3302	2424
1393	2425
2192	2426
299	2427
3770	2428
1948	2429
335	2430
230	2431
76	2432
6110	2433
71	2434
3172	2435
76	2436
4338	2437
662	2438
382	2439
90	2440
1702	2441
796	2442
805	2443
2666	2444
5794	2445
5	2446
5	2447
2666	2448
1532	2449
3889	2450
15	2451
1079	2452
1810	2453
1693	2454
1693	2455
64	2456
2311	2457
5	2458
4395	2459
1164	2460
2120	2461
1059	2462
1092	2463
3265	2464
22	2465
2032	2466
1057	2467
16	2468
2592	2469
754	2470
438	2471
1897	2472
2659	2473
4	2474
4	2475
2559	2476
2516	2477
475	2478
3767	2479
230	2480
2877	2481
1397	2482
1092	2483
2749	2484
2046	2485
1695	2486
2740	2487
1002	2488
230	2489
3964	2490
227	2491
272	2492
627	2493
212	2494
1703	2495
1695	2496
804	2497
804	2498
1692	2499
325	2500
3343	2501
3195	2502
7085	2503
1111	2504
1441	2505
876	2506
1386	2507
803	2508
832	2509
504	2510
726	2511
2298	2512
301	2513
3413	2514
1269	2515
2592	2516
530	2517
1679	2518
13	2519
557	2520
4042	2521
2698	2522
530	2523
172	2524
254	2525
575	2526
3111	2527
3231	2528
876	2529
2236	2530
7746	2531
832	2532
1444	2533
2807	2534
2444	2535
2638	2536
1749	2537
156	2538
1151	2539
5	2540
306	2541
1529	2542
16	2543
1968	2544
5	2545
4347	2546
11	2547
230	2548
5	2549
475	2550
1164	2551
1021	2552
804	2553
2442	2554
2480	2555
1750	2556
76	2557
383	2558
815	2559
1824	2560
1178	2561
2559	2562
22	2563
1041	2564
2983	2565
167	2566
4	2567
2723	2568
475	2569
1781	2570
1598	2571
876	2572
254	2573
3920	2574
254	2575
5	2576
5	2577
5	2578
254	2579
51	2580
5	2581
230	2582
1649	2583
3962	2584
117	2585
537	2586
1304	2587
5	2588
509	2589
1535	2590
4287	2591
316	2592
220	2593
272	2594
3765	2595
672	2596
235	2597
1777	2598
64	2599
912	2600
858	2601
2589	2602
430	2603
627	2604
504	2605
4709	2606
4555	2607
422	2608
790	2609
16	2610
22	2611
3408	2612
1873	2613
548	2614
956	2615
919	2616
219	2617
915	2618
993	2619
1179	2620
3959	2621
323	2622
2226	2623
2054	2624
5	2625
76	2626
7498	2627
1178	2628
437	2629
662	2630
201	2631
42	2632
201	2633
3422	2634
1274	2635
6565	2636
424	2637
2722	2638
2564	2639
2247	2640
26	2641
804	2642
2564	2643
201	2644
2032	2645
4543	2646
1726	2647
923	2648
1564	2649
5447	2650
2965	2651
1989	2652
2442	2653
1151	2654
22	2655
92	2656
1440	2657
754	2658
1968	2659
898	2660
667	2661
292	2662
76	2663
412	2664
587	2665
1092	2666
4198	2667
4923	2668
956	2669
6109	2670
292	2671
292	2672
73	2673
5	2674
1032	2675
2841	2676
2723	2677
329	2678
307	2679
117	2680
1201	2681
1535	2682
114	2683
1547	2684
475	2685
2564	2686
672	2687
15	2688
3474	2689
2117	2690
1788	2691
1638	2692
2145	2693
1749	2694
504	2695
747	2696
4562	2697
2048	2698
2345	2699
2350	2700
1032	2701
2326	2702
2995	2703
4323	2704
3062	2705
11	2706
2818	2707
877	2708
6985	2709
654	2710
937	2711
9	2712
2993	2713
814	2714
315	2715
1122	2716
1968	2717
648	2718
2869	2719
2069	2720
2751	2721
2298	2722
71	2723
317	2724
7058	2725
76	2726
11	2727
535	2728
2322	2729
2778	2730
2620	2731
451	2732
204	2733
5681	2734
292	2735
21	2736
572	2737
424	2738
3562	2739
5434	2740
6807	2741
43	2742
2370	2743
6953	2744
352	2745
3721	2746
6976	2747
1151	2748
1641	2749
1749	2750
