57	666	3	10.34
387	372	3	10.44
101	1638	10	14.85
108	2056	5	11.46
191	662	8	35.97
223	216	5	7.78
395	118	8	9.51
706	134	6	14.24
191	766	4	13.24
102	2772	5	10.72
468	1028	4	26.34
111	3364	3	12.83
136	548	7	17.24
2900	101	6	9.51
1376	102	7	7.81
286	169	8	17.54
710	530	3	15.34
286	105	15	6.79
151	126	16	8.04
1245	136	3	7.19
847	127	6	20.97
215	445	12	60.36
123	317	42	211.06
203	683	3	8.09
123	258	10	10.54
425	311	3	10.34
258	253	4	7.64
3884	12	4	8.73
118	789	6	10.72
102	484	13	6.76
2515	576	3	24.01
2006	160	4	18.27
2218	113	3	6.9
798	164	4	11.68
107	4061	3	10.24
233	960	3	11.08
299	302	3	6.98
114	2233	5	18.1
2	981	4	7.86
134	2357	3	10.69
486	108	10	9.32
643	129	5	8.52
156	138	14	8.88
318	124	13	29.96
928	542	3	17.08
4694	12	4	13.32
120	103	153	121.43
1278	145	3	7.36
2241	1263	3	27.79
283	319	3	6.86
6587	344	3	31.73
174	606	4	9.59
176	57	6	9.6
3845	108	4	14.7
101	1176	12	13.94
589	143	12	57.6
240	560	7	34.04
2556	115	4	15.09
116	2116	3	7.11
756	2528	8	98.74
119	1079	7	20.12
256	687	3	10.47
109	2012	10	51.72
431	1308	3	17.85
216	223	5	7.78
109	2080	6	18.17
130	2439	3	10.16
297	112	12	12.39
2876	101	6	9.51
228	102	29	10.29
2172	157	3	12.1
1056	314	5	30.99
110	1361	5	9.32
12	275	25	8.41
1997	245	3	16.14
12	334	25	20.95
1175	109	6	10.65
8	501	10	12.42
12	128	108	36.76
873	174	3	7.59
1020	8	6	8.83
823	216	6	29.19
365	130	6	6.93
325	188	4	6.87
111	8	92	44.21
779	107	10	17.7
217	148	8	8.97
147	134	17	14.09
365	277	3	7.5
137	721	4	7.39
577	252	3	9.1
115	4893	3	13.86
124	1322	4	10.54
577	327	3	11.49
104	109	133	8.98
3331	109	5	20.58
163	3750	4	26.82
12	1555	9	15.61
278	1121	3	13.63
338	186	4	7.04
1378	119	10	43.07
138	417	6	10.15
493	656	4	21.63
57	241	4	7.37
127	2159	3	9.2
539	215	8	35.04
646	2	6	12.2
824	255	3	11.62
108	338	15	16.14
378	561	9	58.39
3361	111	3	10.72
101	489	20	7.89
256	1910	4	24.62
576	897	3	17.15
473	242	6	25
315	396	3	9.43
115	241	13	11.81
4576	110	3	11.85
951	2460	3	27.19
153	502	5	10.44
3753	126	3	13.58
510	1058	3	19.54
395	1640	3	20.2
202	262	5	8
245	413	4	11.25
208	708	3	8.27
101	9	298	26.23
2254	12	6	9.78
113	1816	4	9.96
104	4772	3	7.68
1953	128	3	8.74
4953	101	4	9.7
1140	1193	3	23.02
319	148	6	9.47
230	310	6	17.83
996	987	3	20.91
1199	245	3	12.64
1577	684	4	31.62
438	812	10	85.12
277	128	11	17.55
2258	501	3	22.6
1825	135	3	9.72
448	205	4	10.82
356	101	32	22.52
448	155	4	6.85
967	148	3	6.78
619	351	5	25.6
104	360	15	8.34
193	285	5	10.43
277	334	3	7.19
482	238	3	7.49
314	223	4	8.72
216	372	7	25.16
647	198	3	7.7
1206	191	3	10.89
370	194	4	11.49
235	3507	3	27.78
139	268	9	12.65
272	388	3	7.76
399	619	7	43.37
974	223	6	32.35
853	675	3	18.12
1113	151	3	7.55
4045	2490	3	39.59
399	798	3	15.26
138	1579	4	13.33
12	589	12	13.86
105	3149	4	10.46
501	107	11	13.74
357	141	10	24.38
161	1890	4	17.39
856	12	10	10.8
102	4515	3	6.89
210	6726	3	26.87
3020	164	3	15.68
153	1263	3	8.27
107	2083	4	7.06
129	9	40	7.51
240	12	28	11.53
108	1212	5	7.13
2299	122	4	14.18
5520	756	3	36.32
976	152	3	6.88
184	3345	6	51.31
274	565	3	9.84
132	1554	4	12.92
1351	173	3	9.89
726	230	6	27.42
108	1364	9	26.63
240	244	6	15.81
162	1350	3	9.24
135	389	9	22.8
4630	1009	3	33.27
193	3797	3	19.54
191	459	4	9.61
298	12	21	7.38
660	189	4	11.63
2448	105	5	14.14
194	236	7	12.65
12	438	14	9.62
585	248	4	15.49
1579	394	3	18.27
259	210	5	9.46
611	212	3	7.98
647	115	6	9.6
134	751	4	7.27
115	3836	3	11.73
926	244	3	11.58
601	375	6	36.16
124	260	22	59.77
140	1034	3	6.78
123	2142	3	9.53
209	718	3	9.02
302	417	7	33.05
142	1286	4	13
105	285	17	12.7
329	448	5	23.51
594	1518	3	22.78
105	118	87	21.52
104	4152	3	7.68
750	920	9	82.05
12	4694	4	13.32
191	564	4	10.83
2880	265	3	20.22
2383	256	3	18.65
1248	163	4	14.25
106	895	7	6.89
2284	102	5	7.42
114	112	45	7.78
643	483	4	20.94
1735	144	3	9.37
129	1600	3	7.11
3768	106	3	8.98
132	118	28	9.36
255	2396	3	18.89
119	1955	3	7.57
1554	132	4	12.92
594	107	8	7.69
110	5090	3	16.21
116	1005	6	12.94
163	1300	3	9.27
576	626	4	22.53
1920	109	7	22.38
137	2284	4	16.69
131	895	4	7.84
2	1953	3	8.32
103	2545	5	10.47
305	338	3	7.89
249	324	3	9.33
166	9	73	155.49
773	120	5	7.14
1404	129	4	11.25
1440	126	4	11.49
177	241	8	14.06
1163	162	3	8.85
2817	14	4	25.2
375	149	6	11.58
228	1165	3	12.04
171	800	5	18.05
4579	1129	3	33.95
332	348	3	8.64
108	2923	5	19.19
105	3948	3	6.96
175	3541	4	28.52
977	274	4	19.36
5734	103	3	12.11
1126	12	9	9.82
404	852	4	22.32
128	111	39	18.71
119	3423	4	19.72
3158	1892	3	33.47
12	1508	7	9.11
259	1276	3	14.07
2309	246	6	45.8
180	1147	3	9.64
147	185	12	19.08
3238	946	5	57.55
103	923	8	9.59
197	906	3	9.78
1476	2762	4	44.28
594	492	3	14.84
301	195	5	10.22
1159	163	3	8.51
483	116	7	8.22
1012	123	5	11.56
897	118	18	89.18
1662	101	9	10.45
143	481	5	8.01
427	204	4	10
125	121	37	23.71
220	1211	3	12.36
789	119	5	7.65
593	839	3	17.95
519	211	5	16.8
463	159	4	6.7
119	1012	5	9.71
191	240	6	11.39
302	299	3	6.98
246	285	9	35.62
104	5967	3	11.88
943	245	3	11.94
7	146	28	24.14
2305	109	4	9.08
589	101	14	10.77
3997	8	3	8.78
106	639	10	10.65
4525	102	3	6.89
340	835	4	21.54
498	868	3	16.58
1911	2712	5	65.44
260	1559	3	15.12
106	790	8	9.11
451	169	4	7.2
495	178	4	8.85
12	111	159	28.95
694	108	8	9.2
123	756	11	39.35
451	105	15	17.77
650	215	11	62.96
12	229	38	18.35
812	2020	10	125.54
193	1297	4	17.87
123	680	5	8.07
232	708	3	9.37
2395	108	5	14.37
102	888	9	7.87
1760	1649	3	28.3
287	418	8	42.14
106	131	58	14.37
1531	1879	3	27.75
729	164	7	25.72
922	608	3	17.76
136	443	6	10.41
262	561	3	9.06
149	160	13	12.32
105	944	13	31.35
132	1760	3	8.37
3807	103	4	11.44
262	493	13	78.24
137	1445	3	7.63
279	238	4	7.42
170	393	5	10.58
243	336	5	17.01
299	318	3	7.51
134	494	5	7.19
103	1179	7	8.09
1743	109	7	20.66
530	200	3	6.96
107	4108	3	10.24
2413	121	3	8.51
1590	134	3	7.54
227	421	3	6.72
1569	128	3	7.6
151	192	8	6.87
58	119	7	7.8
259	1858	4	25.77
1862	104	7	14.5
111	764	5	6.71
403	942	3	15.73
555	214	3	7.21
2885	109	5	17.76
4741	101	3	7.27
276	204	6	13.28
465	646	4	21.5
109	341	10	6.83
356	907	3	14.39
1164	155	4	13.31
4728	106	3	8.98
285	119	35	135.29
438	395	10	69.18
1099	233	3	12.03
154	2792	3	14.86
195	364	4	8.65
503	378	3	11.43
141	422	6	10.49
2153	156	3	11.93
2719	133	3	12.59
201	149	10	11.68
244	491	3	7.96
235	6349	3	27.78
1213	108	5	7.13
4867	105	3	8.96
1301	156	3	8.63
2791	187	4	24.78
226	342	4	9.66
101	974	13	13.8
474	12	16	10.15
4762	120	3	13.94
1544	815	3	22.58
306	405	3	9.54
109	4930	3	11.15
107	273	14	6.84
109	2890	3	7.64
103	4979	3	7.9
2653	111	3	8.12
107	142	36	7.07
742	12	11	8.21
174	1237	5	21.79
797	187	7	32.99
104	4227	3	7.68
408	338	6	27.88
808	57	3	12
1461	1374	5	50.45
189	3725	3	19.18
4014	113	3	13.33
959	1567	4	34.12
322	538	3	11.04
1316	129	5	15.75
753	103	9	7.66
2868	110	3	7.21
3802	110	3	9.76
310	153	8	17.24
1852	128	3	8.14
2408	112	5	18.01
103	159	41	7.6
431	790	3	15.12
109	6651	3	15.49
785	630	3	17.4
109	386	12	13.7
978	231	3	11.09
375	653	3	12.84
154	3117	3	14.86
218	150	9	11.69
105	5357	3	13.22
110	730	6	9.39
751	134	4	7.27
3171	101	5	7.42
432	367	3	10.69
1171	3987	3	32.1
2024	365	3	19.7
438	261	6	27.66
1538	234	4	21.29
104	1019	8	9.93
2310	265	3	18.35
102	336	16	7.99
109	1291	8	21.72
114	2592	3	8.87
107	3853	3	8.2
114	2412	3	7.95
165	1225	3	9.33
761	128	4	7.04
804	175	3	7.65
1821	202	3	14.22
583	285	10	63.12
12	994	9	7.88
602	191	3	6.67
413	752	9	65.34
145	165	14	14.18
323	205	7	21.03
169	933	3	8.18
2805	112	3	7.85
107	1621	5	9.26
3924	136	3	14.91
1927	143	10	66.11
554	124	5	7.57
247	278	5	11.99
136	273	8	10.14
156	1060	3	7.55
143	2020	10	72.75
103	3822	5	20.2
1334	313	3	16.53
4324	943	3	33.6
119	169	30	37.85
401	12	18	10.73
119	105	133	115.69
2130	171	3	13.35
778	3826	3	29.6
110	3179	3	8.31
606	447	5	27.73
1237	248	9	64.32
345	402	3	10.32
2699	653	3	25.63
626	207	4	12.31
134	1202	4	10.22
3280	101	5	7.42
346	670	3	12.91
133	2069	3	8.95
122	144	22	14.16
178	130	15	13.59
2369	750	4	37.19
812	109	11	25.82
757	123	12	44.39
285	106	14	6.79
123	1574	3	8.05
3354	14	4	29.7
539	731	5	31.26
177	2336	3	14.19
1904	108	4	7.16
493	182	9	35.36
131	154	19	15.29
161	456	5	10.43
131	328	8	12.55
142	782	4	8.64
464	530	3	13.1
398	117	9	12.06
675	236	3	9.47
281	611	3	10.48
182	450	4	8.41
228	2628	3	18.12
2	375	17	53.15
102	4942	3	6.89
480	858	6	42.86
200	169	10	16.67
2	547	7	14.57
200	105	23	7.89
725	110	7	9.72
2264	136	3	10.41
317	346	4	13.67
256	149	6	6.83
428	1122	3	17.77
1339	120	4	8.12
2089	115	3	6.73
135	813	6	18.4
551	127	5	8.17
821	173	3	7.12
113	206	16	12.68
1755	163	4	17.63
558	104	13	13.21
586	195	3	6.83
411	1514	3	18.53
780	670	4	25.74
358	261	3	7.07
365	2024	3	19.7
194	877	3	8.92
660	870	3	17.46
117	584	6	7.5
1279	358	3	17.9
104	2120	5	8.63
12	666	17	22.36
6597	114	3	18.03
682	1151	3	19.83
140	571	20	104.4
134	114	32	15.76
642	1989	4	35.92
12	868	11	11.77
2484	580	3	24.01
215	106	29	19.88
547	200	4	12.14
1922	107	7	20.31
2484	460	3	22.66
108	3630	4	14.7
1670	334	3	18.69
617	472	3	13.66
1964	468	3	22.97
390	122	11	23.27
210	944	6	29.1
2	178	13	8.18
1639	138	3	8.65
173	625	4	9.52
485	57	3	8.49
1060	631	3	19.03
1389	162	3	9.24
2289	108	5	12.77
867	212	3	9.71
229	156	7	6.98
401	124	6	8.11
136	1540	3	8.04
5797	180	3	25.06
696	563	3	15.29
176	1857	5	26.35
153	897	5	15.78
3707	124	4	22.26
213	735	3	8.62
121	2611	3	9.44
109	4933	3	11.15
701	12	14	16.97
129	1911	3	8.14
428	110	9	10.7
163	1739	3	10.67
101	638	16	7.24
474	425	3	11.91
388	1011	13	116.84
142	1106	4	10.89
412	2560	3	22.36
108	1067	7	12.13
116	440	8	10.2
434	387	3	11.07
188	422	5	12.56
2459	251	3	18.43
879	259	3	12.07
248	439	5	18.85
103	231	36	32.72
309	1434	6	42.77
3582	151	3	16.49
525	146	4	7.24
171	101	68	9.2
315	2273	3	19.88
641	367	3	14.08
205	1354	3	11.79
123	1241	7	26
123	1197	4	9.76
110	759	7	10.2
1454	188	3	11.43
218	135	13	22.56
104	966	9	11.4
506	148	32	216.15
2369	920	4	39.06
138	853	5	13.03
112	2588	3	7.85
101	281	37	15.52
168	214	8	11.38
5116	101	3	7.27
158	2275	3	11.96
236	102	28	10.09
143	240	8	9.94
783	277	3	11.61
1130	1250	4	33.56
640	106	9	8
109	2300	5	14.09
115	128	29	9.83
581	114	6	7.83
4097	102	3	6.89
469	150	5	9.4
473	141	6	12.92
2492	101	6	6.96
150	1555	3	9.31
448	113	7	8.69
556	120	8	13.93
172	516	4	8.45
1023	13	3	9.87
1216	103	12	31.67
104	454	14	12.6
208	2602	3	17.3
126	2623	4	17.56
305	319	3	7.51
166	57	13	38
1787	3404	3	35.05
614	108	8	7.44
3376	158	3	18.71
2705	113	3	8.59
118	1176	4	7.44
591	862	5	35.53
865	127	8	26.21
758	193	3	8.2
183	398	6	16.61
6726	3009	3	46.35
4945	226	4	36.92
134	2070	4	14.88
165	1097	3	8.62
437	375	3	10.71
431	253	3	7.49
688	317	8	50.64
194	284	5	8.98
227	629	3	9.25
145	624	5	10.85
1043	1653	3	24.63
191	4907	4	34.68
242	110	14	8.48
744	105	8	7.91
194	117	16	10.22
1274	224	3	12.25
926	226	4	16.8
228	441	5	16.4
152	12	58	8.23
1206	12	8	7.82
898	127	5	11.36
1041	103	8	9.59
2104	109	4	9.08
240	191	6	11.39
12	2717	5	9.11
3971	109	3	9.07
730	132	5	12.58
12	2649	5	9.11
690	289	4	18.24
2098	2196	4	45.87
910	1466	3	22.94
317	679	3	12.38
690	231	3	9.09
129	281	9	11.72
605	106	10	9.05
776	7	5	7.62
4575	161	3	19.18
3341	109	3	7.64
1248	118	8	27.18
999	8	8	18.5
283	546	4	15.58
2032	148	3	11.03
4575	109	3	11.15
186	225	8	15.02
109	3574	4	20.66
317	935	4	21.5
389	135	9	22.8
1217	139	3	6.91
1026	168	3	8.53
191	112	18	10.36
312	460	4	15.27
302	223	4	7.9
106	762	8	7.43
328	487	3	10.61
241	734	4	15.66
224	524	11	56.88
114	496	7	8.93
1950	200	3	15.55
200	605	3	7.44
166	1249	3	9.73
123	681	5	8.07
357	346	3	9.27
8	447	11	13.01
980	229	3	11.29
12	241	50	56.74
2340	629	3	25.04
240	2834	3	19.58
12	162	68	29.9
1997	140	4	16.54
169	124	18	16.8
139	502	5	8.3
133	127	24	12.69
172	1594	5	23.83
1336	271	3	14.41
2	4247	3	15.61
297	324	3	7.61
228	140	8	8.01
102	919	10	12.56
206	542	4	11.74
380	915	3	15.04
1103	145	4	11.17
109	1927	11	56.9
111	1554	4	8.61
878	12	12	13.86
454	215	4	11.31
1182	110	6	11.89
346	166	5	9.29
1354	103	8	13.59
1683	154	3	9.94
110	350	17	30.59
128	241	14	22.4
158	629	4	8.95
123	2083	3	8.05
9	1961	4	7.89
2209	12	5	7.32
157	525	8	25.81
1864	108	8	26.73
3602	2	3	13.45
124	1152	4	9.52
1415	463	4	28.6
779	278	3	11.61
2436	1101	3	28.25
183	262	6	10.42
134	1644	4	13.18
155	1747	3	10.53
763	381	4	21.6
162	16	7	8.52
741	192	3	8.12
1364	200	4	19.33
342	580	5	25.28
281	8	14	9.87
769	101	20	24.69
450	573	3	13.56
741	141	4	8
315	225	5	13.22
107	1026	7	11.2
4807	2241	3	38.71
789	106	9	10.82
666	125	7	16.66
125	104	89	35.37
186	1195	3	10.26
141	884	7	25.11
483	165	6	16.1
3228	123	3	11.65
121	2712	3	10.6
131	837	4	7.51
3560	101	5	12.12
863	2880	3	27.6
1537	312	6	43.93
109	605	15	34.98
299	2006	4	27.28
121	471	16	48.15
107	2278	6	18.23
5336	101	3	7.27
448	379	6	32.85
8	1245	6	11.68
267	223	5	9.91
974	1264	3	23.05
454	106	10	6.89
128	207	10	6.88
5064	101	3	7.27
562	7	6	7.86
105	6152	3	13.22
1647	132	3	8.98
126	2284	4	14.89
108	5191	3	14.64
239	148	10	16.66
445	3673	3	26.49
107	858	8	14.15
260	158	6	6.77
207	9	20	10.16
244	894	5	24.83
201	731	3	7.9
174	1961	5	27.61
213	525	3	7.16
953	138	4	9.75
57	187	6	11.13
125	213	15	19.42
167	654	4	9.81
103	4306	4	16.16
388	215	5	14.08
2164	103	7	19.32
196	110	18	8.86
1112	110	5	8.68
301	103	24	24.48
101	436	38	61.57
12	3836	4	8.73
132	461	6	9.9
544	2528	3	23.82
1372	329	3	16.95
281	251	10	40.5
226	606	3	8.15
122	2533	3	9.41
643	255	4	15.8
1314	229	3	13.7
6587	58	3	32.63
120	297	10	10.92
2597	258	3	19.43
243	2392	5	38.32
514	154	5	10.53
1502	136	7	34.31
135	319	25	108.52
971	1407	3	23.58
419	422	5	24.25
268	576	5	20.95
943	140	5	15.93
1405	131	3	6.81
970	12	9	7.06
2911	9	3	7.45
302	138	6	6.7
135	145	19	18.24
259	487	3	8.7
297	109	14	12.99
2280	137	4	16.69
253	146	7	8.91
436	101	38	61.57
548	132	8	20
5591	104	3	11.88
1537	1586	3	26.6
424	911	4	22.88
120	2916	3	10.31
558	723	3	15.87
1755	660	3	22.32
873	123	10	35.45
198	1544	3	12.34
2478	144	3	13.07
12	157	60	12.45
101	4129	4	9.7
151	755	7	24.62
2717	114	3	8.87
179	664	5	16.38
4942	102	3	6.89
1176	784	5	43.11
4942	174	3	20.29
1386	107	5	7.02
228	426	3	6.89
259	285	9	38.05
1585	2699	3	31.07
3466	116	3	11.43
2043	161	3	11.69
7	2667	3	9.26
194	134	11	8.5
132	3843	3	14.15
139	314	6	7.75
744	265	4	18
716	272	6	31.55
150	229	19	51.47
200	1079	4	17.11
186	338	4	7.04
220	12	35	13.16
120	475	7	9.19
109	3423	4	15.81
293	164	7	13.23
9	2377	4	11.3
3657	105	3	6.96
5511	9	3	15.28
173	196	7	7.12
1295	162	3	8.85
327	946	4	21.5
4973	115	3	13.86
57	482	3	8.63
1688	149	4	16.63
361	212	4	9.56
106	1839	5	8.32
469	105	11	7.84
1141	13	3	10.55
3626	105	3	6.96
1121	943	4	32.01
225	58	8	32.28
135	1165	3	7.07
301	554	4	16.52
168	167	10	10.47
175	1991	4	20.21
1322	124	4	10.54
307	127	10	17.02
101	117	187	14.56
202	344	5	12.09
116	1039	5	10
109	1012	12	36.41
230	285	6	17.26
211	109	17	7.41
217	524	3	7.3
571	101	27	35.94
167	2367	3	13.71
244	2484	4	27.02
778	705	3	17.59
101	4953	4	9.7
193	310	14	59.98
2012	109	10	51.72
4515	102	3	6.89
2409	494	3	22.97
927	1828	3	24.58
448	204	3	6.72
977	564	4	26.04
101	3033	5	7.42
2431	314	4	30.58
317	1487	3	16.53
256	1326	3	14.33
500	4691	3	29.19
168	759	3	6.74
182	116	26	30.66
723	784	3	18.69
223	1155	3	11.87
153	1059	3	7.91
335	294	3	7.8
493	388	13	94.04
1586	1378	3	25.64
4546	119	3	14.06
131	568	6	11.78
387	104	14	8.89
4358	104	4	15.84
112	131	31	6.8
862	2715	3	28.21
1482	110	4	6.82
1566	103	7	12.04
104	950	9	10.54
1373	2025	3	27.46
178	364	4	7.52
123	1290	4	9.24
184	315	9	29.04
218	295	4	7.9
1510	57	3	15.34
345	9	10	7.73
197	178	7	8.28
121	770	10	30.94
879	242	3	11.17
127	307	10	17.02
124	2009	3	8.64
216	1702	3	14.81
101	3242	5	7.42
547	57	4	15.09
791	441	4	23.26
2040	1917	3	31
117	108	63	9.05
3699	9	3	8.87
1004	160	3	7.37
399	110	9	8.63
101	3286	5	7.42
1082	2315	3	27.01
122	1115	5	12.44
102	239	30	14.96
103	1558	6	8.29
102	160	51	13.13
693	185	5	18.3
908	171	3	7.71
276	1180	4	20.89
5307	12	3	9.99
219	513	4	11.44
3797	109	3	9.07
205	2668	3	17.05
223	598	3	7.93
706	582	4	23.14
644	240	3	9.8
1389	323	3	16.39
541	314	3	10.87
1700	308	3	17.35
136	172	12	8.34
580	752	3	16.11
136	101	105	8.38
683	148	4	8.69
107	1371	5	7.68
2845	104	4	7.17
185	125	14	13.74
1072	119	5	10.21
256	249	3	7.52
135	649	4	7.61
129	996	5	12.69
175	464	6	17.81
467	223	10	47.14
551	16	3	8.61
101	1639	8	6.95
241	192	7	13.64
486	743	3	14.7
5535	101	3	7.27
130	132	39	50.27
729	134	4	6.73
200	265	5	10.04
129	2163	3	10.24
405	269	4	13.2
159	1078	3	7.81
425	57	3	7.95
585	1034	3	19.46
7	2580	3	8.33
2197	108	5	12.77
184	1237	7	38.22
3374	113	3	11.2
1457	138	3	7.71
171	1335	3	9.99
2581	12	4	8.73
586	122	6	10.05
3114	108	6	29.3
134	592	5	8.62
102	493	19	23.92
1855	103	6	10.5
178	113	16	6.87
119	4167	4	24.63
6	12	3	9.99
178	230	7	10.94
198	647	3	7.7
101	2215	7	8.85
1460	246	3	14.14
165	183	12	20.11
3927	142	3	15.28
200	3725	3	20.19
109	105	164	77.12
9	1615	4	7.89
2801	291	5	41.93
2875	1333	4	43.64
261	358	3	7.07
2465	191	3	16.53
1033	165	3	8.31
1486	8	5	8.55
143	1087	3	7.01
1121	294	9	67.39
1177	312	4	23.2
200	1537	3	13.05
1022	7	4	7.27
131	165	16	13.67
2979	130	3	12.29
807	121	6	11.96
103	2684	4	7.45
124	543	6	11.02
180	557	6	19.39
190	198	9	15.65
103	1878	5	6.75
137	1987	4	16.69
230	1243	4	19.24
152	458	5	9.82
650	118	6	9.47
133	125	24	12.45
308	106	23	29.79
523	112	7	7.3
351	121	8	9.12
12	218	31	6.9
425	732	3	14.36
12	6403	3	9.99
1595	999	3	25.35
193	1266	3	11.1
113	2610	4	14.39
103	5694	3	12.11
671	309	4	18.37
106	676	9	8.49
633	540	3	16.54
1314	126	6	22.94
580	560	5	29.7
283	129	9	11.72
7	230	28	61.46
126	1689	3	7.31
135	322	6	8.65
12	4981	3	9.99
129	429	17	60.79
329	108	11	6.69
831	12	10	8.02
445	167	4	7.29
3997	14	3	19.31
295	1908	3	17.66
194	4750	3	21.47
108	1527	6	12.62
9	5432	3	15.28
1985	120	3	6.79
213	592	3	7.49
260	217	5	9.8
5785	113	3	17.72
150	1198	3	7.69
1131	105	8	12.89
115	479	13	32.23
1626	110	4	7.45
186	1301	4	17.22
575	236	3	8.14
120	1460	5	13.2
1364	120	4	8.67
108	156	30	6.74
110	2692	4	12.48
2331	206	8	72.15
5027	1176	3	39.23
101	6482	3	7.27
104	4961	3	11.88
494	368	3	11.16
444	269	3	8.22
677	3960	3	28.88
2075	1014	5	52.38
124	1306	4	10.54
459	448	3	12.79
183	165	12	20.11
3622	109	3	9.07
109	748	6	7.72
577	195	3	6.83
217	132	10	9.3
2137	141	3	10.72
311	266	4	11.69
158	635	4	8.2
376	639	3	12.84
113	3171	3	9.72
104	125	89	35.37
117	1837	4	10.32
123	1985	8	42.88
222	868	3	10.68
802	202	9	47.84
131	2198	3	9.57
109	1077	5	7.11
859	404	3	14.85
1074	358	3	15.43
1502	4025	3	36.68
121	254	36	113.59
2346	254	3	18.14
177	192	7	7.06
2132	153	5	26.46
157	190	9	9.03
109	926	8	15.47
839	835	3	19.69
230	119	14	13.44
3160	150	3	14.73
16	4159	3	23.3
157	114	29	25.29
111	474	9	13.06
412	245	12	63.73
382	372	3	10.07
126	2389	3	9.94
212	905	3	9.97
265	863	9	60.37
110	153	26	8.71
576	2515	3	24.01
138	116	27	11.16
1079	101	11	7.56
731	575	4	23.45
2012	101	10	24.26
1541	12	8	11.42
783	176	3	7.12
57	547	4	15.09
2919	108	4	12.25
1724	117	4	9.56
3222	105	4	10.46
3626	164	3	17.24
136	1947	3	9.7
1197	317	4	24.06
131	1013	4	8.95
407	459	3	11.5
1927	2020	10	151.44
2682	9	4	11.3
2862	111	3	8.12
735	213	3	8.62
1466	145	3	8.15
378	124	6	7.28
129	1447	4	11.89
101	222	43	6.71
101	295	42	35.22
117	3164	6	36.07
122	2208	4	14.18
468	280	3	9.07
118	2877	3	9.02
580	244	22	172.37
120	434	7	7.82
114	317	11	14.31
257	253	4	8.85
1035	120	4	7.16
176	556	4	9.15
1508	12	7	9.11
2355	143	3	11.43
150	126	122	567.41
820	110	6	8.4
2808	103	4	9.09
293	105	15	7.06
186	129	11	6.86
560	1299	4	28.63
1026	403	4	23.98
905	212	3	9.97
700	738	6	44.45
173	131	23	33.94
119	789	5	7.65
4282	103	3	7.9
240	189	5	7.74
3081	136	3	13.38
4641	101	4	9.7
5265	109	3	15.49
1954	177	3	14.19
259	119	11	10.86
1318	294	4	24.73
482	225	3	7.06
248	1666	4	22.91
745	372	4	20.76
233	265	4	7.7
555	1641	3	22.02
123	891	5	10.62
333	7	8	9.22
159	106	35	7.17
529	148	4	6.7
1517	134	4	13.18
17	537	3	8.23
110	1482	4	6.82
112	2125	4	10.82
194	266	5	8.07
343	386	3	9.51
333	306	3	8.69
119	200	62	235.25
191	952	3	9.23
1573	106	5	7.41
513	106	12	11.68
787	198	4	13.75
1165	148	7	31.05
4312	7	3	14.04
1263	2241	3	27.79
317	323	6	24.62
101	2012	10	24.26
105	653	9	7.95
2	128	28	17.79
886	174	7	32.44
124	4438	3	15.95
118	2367	3	8.1
150	630	4	8.4
164	320	6	11.4
125	1684	3	7.33
652	1255	5	39.52
1118	290	4	21.76
117	298	9	7.91
113	2865	4	14.39
399	242	3	7.06
351	984	3	14.99
475	108	10	9.72
4528	488	3	29.35
2466	108	4	9.16
7	2338	3	8.33
242	772	4	15.92
1104	208	3	12.03
1778	115	4	10.62
163	2277	3	12.6
